Transaction_ID,Customer_ID,Transaction_Date,Merchant_Name,Merchant_Category,Amount,Payment_Mode,Reward_Points,Transaction_Status,Fraud_Flag,Outstanding_Balance
T202511,C100770,2024-10-09,Electricity,Utilities,1328,Tap,13,Success,No,4876
T202512,C100443,2024-04-16,Apollo,Healthcare,2314,Swipe,23,Success,No,265466
T202513,C101955,2025-12-17,Apollo,Healthcare,5430,Online,54,Success,No,261102
T202514,C101657,2024-06-08,HP,Fuel,7167,Online,71,Success,No,122784
T202515,C100841,2025-08-25,DMart,Grocery,3225,Tap,32,Success,No,38181
T202516,C101475,2025-06-11,Vijay Sales,Electronics,14464,Chip,144,Success,No,80715
T202517,C100090,2025-11-24,IndianOil,Fuel,9912,Online,99,Success,No,17763
T202518,C101449,2024-11-01,DMart,Grocery,6457,Swipe,64,Success,No,295476
T202519,C101870,2024-08-12,Apollo,Healthcare,130,Swipe,1,Success,No,27136
T202520,C101638,2025-10-28,Dominos,Dining,5625,Online,56,Success,No,51143
T202521,C100895,2025-02-01,IndianOil,Fuel,9084,Tap,90,Success,No,25186
T202522,C102212,2024-01-24,HP,Fuel,4712,Online,47,Success,No,264926
T202523,C101206,2025-10-18,Amazon,Shopping,5241,Swipe,52,Success,No,299578
T202524,C102230,2024-06-14,Apollo,Healthcare,221,Swipe,2,Success,No,70864
T202525,C100853,2024-03-28,IRCTC,Travel,20075,Swipe,200,Success,No,93914
T202526,C101037,2025-01-16,Croma,Electronics,61292,Swipe,612,Success,No,26429
T202527,C101778,2025-01-17,Taj Hotels,Hotels,7645,Tap,76,Success,No,11020
T202528,C100689,2024-06-20,Reliance Fresh,Grocery,9814,Online,98,Success,No,96482
T202529,C100370,2025-07-18,HP,Fuel,2402,Tap,24,Success,No,16805
T202530,C100200,2024-01-24,HP,Fuel,2911,Chip,29,Success,No,21247
T202531,C100965,2025-10-25,Reliance Fresh,Grocery,2923,Chip,29,Success,No,685528
T202532,C101502,2024-04-23,IndianOil,Fuel,5217,Chip,52,Success,No,270372
T202533,C101268,2024-03-02,HP,Fuel,2347,Chip,23,Success,No,28662
T202534,C101902,2024-10-15,Electricity,Utilities,356,Online,3,Success,No,69113
T202535,C102145,2025-05-29,Electricity,Utilities,1470,Swipe,14,Success,No,125338
T202536,C100573,2025-11-07,KFC,Dining,2281,Chip,22,Success,No,12340
T202537,C102518,2025-04-29,Reliance Fresh,Grocery,9330,Online,93,Success,No,682100
T202538,C101333,2024-03-06,HP,Fuel,9793,Chip,97,Success,No,40819
T202539,C102326,2025-04-07,Reliance Fresh,Grocery,7218,Chip,72,Success,No,398786
T202540,C102452,2024-02-11,Vijay Sales,Electronics,25003,Online,250,Success,No,13783
T202541,C101054,2025-10-12,PVR,Entertainment,8277,Chip,82,Success,No,186741
T202542,C101951,2024-01-09,DMart,Grocery,2459,Tap,24,Success,No,63384
T202543,C100006,2024-08-03,Reliance Fresh,Grocery,9437,Swipe,94,Success,No,18127
T202544,C101322,2025-03-17,IndianOil,Fuel,1930,Online,19,Success,No,77993
T202545,C100259,2025-08-19,Electricity,Utilities,5136,Online,51,Success,No,433394
T202546,C101728,2024-12-04,Croma,Electronics,79218,Swipe,792,Success,No,76027
T202547,C101447,2025-08-19,Reliance Fresh,Grocery,8195,Swipe,81,Success,No,125764
T202548,C102272,2025-02-14,IndianOil,Fuel,5375,Swipe,53,Success,No,135208
T202549,C102559,2024-12-13,KFC,Dining,3544,Tap,35,Success,No,158511
T202550,C101758,2025-07-18,KFC,Dining,7406,Online,74,Success,No,84797
T202551,C102669,2024-03-10,Electricity,Utilities,5948,Online,59,Success,No,34329
T202552,C102221,2024-09-23,HP,Fuel,4672,Tap,46,Success,No,255510
T202553,C101172,2025-03-14,IndianOil,Fuel,7334,Swipe,73,Success,No,51082
T202554,C102500,2025-02-20,HP,Fuel,7612,Swipe,76,Success,No,19928
T202555,C102387,2025-04-19,Reliance Fresh,Grocery,7317,Tap,73,Success,No,58379
T202556,C101140,2025-12-09,Dominos,Dining,6242,Chip,62,Success,No,30809
T202557,C100653,2024-11-21,Amazon,Shopping,8562,Online,85,Success,No,109633
T202558,C102822,2025-10-04,HP,Fuel,2080,Tap,20,Success,No,145377
T202559,C102109,2025-05-02,Flipkart,Shopping,589,Online,5,Success,No,31996
T202560,C100600,2024-03-13,Reliance Fresh,Grocery,6215,Online,62,Success,No,10332
T202561,C102974,2025-08-24,Reliance Fresh,Grocery,1809,Chip,18,Success,No,46064
T202562,C100421,2025-01-10,Flipkart,Shopping,6357,Tap,63,Success,No,27402
T202563,C100804,2024-10-22,MedPlus,Pharmacy,5449,Tap,54,Success,No,122983
T202564,C100458,2024-08-09,HP,Fuel,5146,Online,51,Success,No,35345
T202565,C100258,2024-03-15,DMart,Grocery,2621,Swipe,26,Success,No,144284
T202566,C100193,2024-03-04,HP,Fuel,787,Swipe,7,Success,No,81990
T202567,C103001,2024-08-25,HP,Fuel,6971,Online,69,Success,No,124596
T202568,C100879,2025-08-09,KFC,Dining,9497,Tap,94,Success,No,61454
T202569,C101149,2024-12-21,Apollo,Healthcare,3038,Swipe,30,Success,No,55374
T202570,C101250,2025-07-07,Electricity,Utilities,1959,Tap,19,Success,No,176059
T202571,C100057,2024-03-14,Amazon,Shopping,3662,Swipe,36,Success,No,138614
T202572,C102220,2025-02-17,MedPlus,Pharmacy,2895,Swipe,28,Success,No,64444
T202573,C102459,2024-05-02,Reliance Fresh,Grocery,2455,Online,24,Success,No,47523
T202574,C101658,2024-01-29,Reliance Fresh,Grocery,7845,Tap,78,Success,No,106887
T202575,C102163,2024-10-03,Croma,Electronics,10666,Chip,106,Success,No,222084
T202576,C100638,2025-04-11,DMart,Grocery,4798,Online,47,Success,No,47448
T202577,C102104,2025-06-02,Reliance Fresh,Grocery,4258,Chip,42,Success,No,43578
T202578,C102076,2025-05-12,Dominos,Dining,2793,Online,27,Success,No,10753
T202579,C102088,2025-06-12,Apollo,Healthcare,8780,Swipe,87,Success,No,65884
T202580,C102800,2024-07-31,DMart,Grocery,642,Chip,6,Success,No,39424
T202581,C101860,2024-10-03,PVR,Entertainment,2523,Tap,25,Success,No,11596
T202582,C102546,2024-10-12,MakeMyTrip,Travel,52205,Online,522,Success,No,34595
T202583,C101156,2025-03-04,IndianOil,Fuel,4666,Swipe,46,Success,No,88770
T202584,C101210,2024-07-20,Apollo,Healthcare,5422,Online,54,Success,No,129830
T202585,C100858,2024-11-15,Reliance Fresh,Grocery,6340,Online,63,Success,No,18241
T202586,C100846,2025-10-26,KFC,Dining,2538,Tap,25,Success,No,86769
T202587,C100340,2024-06-19,IndianOil,Fuel,4444,Online,44,Success,No,17364
T202588,C100392,2024-06-21,PVR,Entertainment,5509,Chip,55,Success,Yes,102041
T202589,C102894,2025-02-10,Croma,Electronics,36043,Swipe,360,Success,No,170654
T202590,C100878,2024-11-23,IRCTC,Travel,11427,Online,114,Success,No,106063
T202591,C102002,2024-03-19,IndianOil,Fuel,6723,Online,67,Success,No,30240
T202592,C100217,2024-07-01,KFC,Dining,5795,Swipe,57,Success,No,476163
T202593,C100220,2024-12-22,Amazon,Shopping,2489,Chip,24,Success,No,148931
T202594,C102234,2024-03-29,HP,Fuel,5512,Online,55,Success,No,204609
T202595,C102209,2025-06-17,Dominos,Dining,2750,Chip,27,Success,No,190861
T202596,C100731,2024-10-16,Vijay Sales,Electronics,76817,Swipe,768,Success,No,86886
T202597,C101881,2024-04-25,IndianOil,Fuel,7831,Tap,78,Success,No,83297
T202598,C101252,2025-06-14,Amazon,Shopping,6474,Swipe,64,Success,No,84469
T202599,C100982,2024-01-26,PVR,Entertainment,9747,Swipe,97,Success,No,26660
T202600,C101720,2025-11-05,Coursera,Education,6073,Swipe,60,Success,Yes,429041
T202601,C101447,2025-04-08,Croma,Electronics,20467,Swipe,204,Success,No,116452
T202602,C102122,2025-05-25,DMart,Grocery,3637,Chip,36,Success,No,92560
T202603,C101972,2024-10-12,DMart,Grocery,6778,Tap,67,Success,No,81540
T202604,C102297,2025-02-08,Reliance Fresh,Grocery,2163,Chip,21,Success,No,129261
T202605,C100264,2025-09-23,MedPlus,Pharmacy,7822,Tap,78,Success,No,11203
T202606,C102220,2024-02-01,Vijay Sales,Electronics,9970,Swipe,99,Success,No,66344
T202607,C102373,2024-10-02,DMart,Grocery,3886,Tap,38,Success,No,38428
T202608,C101343,2025-05-15,Coursera,Education,8028,Chip,80,Success,No,408638
T202609,C100197,2024-11-18,Reliance Fresh,Grocery,3040,Tap,30,Success,No,104918
T202610,C102996,2024-07-09,DMart,Grocery,1678,Online,16,Success,No,24588
T202611,C102875,2025-03-08,KFC,Dining,6565,Swipe,65,Success,No,35911
T202612,C101239,2024-07-23,Dominos,Dining,9813,Online,98,Success,No,235654
T202613,C102315,2025-10-18,Coursera,Education,5687,Online,56,Success,No,78087
T202614,C102873,2024-08-05,MedPlus,Pharmacy,1176,Chip,11,Success,No,44940
T202615,C100831,2025-07-04,DMart,Grocery,3267,Tap,32,Success,No,45753
T202616,C100498,2025-08-17,HP,Fuel,988,Tap,9,Success,No,56705
T202617,C101890,2025-01-04,MedPlus,Pharmacy,7605,Tap,76,Success,No,85040
T202618,C102200,2025-03-29,Amazon,Shopping,9880,Online,98,Success,No,76716
T202619,C100662,2025-12-27,MedPlus,Pharmacy,3332,Tap,33,Success,No,599891
T202620,C101701,2024-07-20,Reliance Fresh,Grocery,3941,Tap,39,Failed,No,35248
T202621,C102658,2025-04-24,IndianOil,Fuel,6950,Online,69,Success,No,130403
T202622,C101663,2025-11-27,HP,Fuel,2523,Tap,25,Success,No,24370
T202623,C100127,2024-04-04,Taj Hotels,Hotels,9772,Swipe,97,Success,No,269071
T202624,C101744,2025-11-08,HP,Fuel,3442,Chip,34,Success,No,8193
T202625,C102246,2024-08-28,PVR,Entertainment,9267,Chip,92,Success,No,215785
T202626,C102982,2024-08-10,Reliance Fresh,Grocery,5245,Tap,52,Success,No,11478
T202627,C101433,2024-03-20,KFC,Dining,4929,Swipe,49,Success,No,230422
T202628,C100284,2025-12-19,Taj Hotels,Hotels,3304,Tap,33,Success,No,44624
T202629,C101741,2024-11-27,IndianOil,Fuel,4083,Tap,40,Success,No,174456
T202630,C101475,2024-02-03,Vijay Sales,Electronics,71470,Online,714,Success,No,38565
T202631,C101233,2025-06-08,IRCTC,Travel,44794,Tap,447,Success,No,22770
T202632,C101468,2025-07-31,Vijay Sales,Electronics,75191,Swipe,751,Success,No,99159
T202633,C101296,2024-11-25,MedPlus,Pharmacy,4906,Chip,49,Success,No,317128
T202634,C102837,2024-04-23,KFC,Dining,3381,Chip,33,Success,No,56835
T202635,C101519,2024-11-22,Vijay Sales,Electronics,50697,Tap,506,Success,No,5687
T202636,C100865,2025-01-26,IndianOil,Fuel,8031,Online,80,Success,No,248434
T202637,C100498,2025-01-18,Reliance Fresh,Grocery,8027,Chip,80,Success,Yes,111991
T202638,C102821,2024-01-01,DMart,Grocery,7528,Online,75,Success,No,79318
T202639,C102405,2024-10-06,MedPlus,Pharmacy,9833,Swipe,98,Success,No,6897
T202640,C102071,2025-03-30,Croma,Electronics,8643,Online,86,Success,No,197664
T202641,C102525,2025-09-14,MedPlus,Pharmacy,4324,Chip,43,Success,No,122705
T202642,C101538,2024-01-02,KFC,Dining,2077,Tap,20,Success,No,104760
T202643,C102659,2024-02-20,Electricity,Utilities,1938,Chip,19,Success,No,142529
T202644,C102531,2025-03-04,Electricity,Utilities,6303,Swipe,63,Success,No,461380
T202645,C100075,2025-09-23,HP,Fuel,2222,Tap,22,Success,No,8101
T202646,C101850,2025-06-03,IndianOil,Fuel,3672,Chip,36,Success,No,84129
T202647,C102294,2025-06-08,DMart,Grocery,2534,Chip,25,Success,No,127452
T202648,C100173,2025-09-24,Coursera,Education,3420,Swipe,34,Success,No,47810
T202649,C101850,2025-12-21,Flipkart,Shopping,6805,Chip,68,Success,No,205420
T202650,C100567,2025-02-18,Dominos,Dining,3812,Chip,38,Success,No,441380
T202651,C102004,2025-01-14,Croma,Electronics,60584,Chip,605,Success,No,229229
T202652,C102114,2024-02-18,Dominos,Dining,5786,Online,57,Success,No,48405
T202653,C101853,2025-07-05,IRCTC,Travel,65970,Online,659,Success,No,34559
T202654,C101874,2024-12-07,MedPlus,Pharmacy,9500,Tap,95,Success,No,272896
T202655,C100095,2024-08-12,Amazon,Shopping,7418,Swipe,74,Success,No,156868
T202656,C100813,2024-11-13,Electricity,Utilities,4414,Swipe,44,Success,No,132347
T202657,C101641,2025-01-04,Dominos,Dining,2508,Online,25,Success,No,124790
T202658,C101537,2025-10-13,DMart,Grocery,6162,Online,61,Success,No,63554
T202659,C100088,2024-08-25,Coursera,Education,6132,Swipe,61,Success,No,49854
T202660,C102789,2025-11-14,MedPlus,Pharmacy,9444,Swipe,94,Success,No,40327
T202661,C100664,2024-06-22,Reliance Fresh,Grocery,1713,Chip,17,Success,No,63919
T202662,C101311,2025-12-30,Taj Hotels,Hotels,1780,Swipe,17,Success,No,62046
T202663,C100051,2024-11-21,DMart,Grocery,9333,Swipe,93,Success,No,150510
T202664,C101540,2024-03-06,Apollo,Healthcare,171,Swipe,1,Success,No,23468
T202665,C101868,2025-01-14,Vijay Sales,Electronics,23232,Tap,232,Success,No,45539
T202666,C101933,2024-12-19,IndianOil,Fuel,557,Online,5,Success,No,259279
T202667,C101253,2025-01-26,MedPlus,Pharmacy,6272,Chip,62,Success,No,71514
T202668,C102951,2024-12-16,IndianOil,Fuel,9243,Swipe,92,Success,No,108626
T202669,C101120,2024-05-21,PVR,Entertainment,4867,Tap,48,Success,No,293157
T202670,C100635,2025-11-08,IndianOil,Fuel,7017,Tap,70,Success,No,66762
T202671,C101540,2024-05-01,Amazon,Shopping,6098,Online,60,Success,No,152388
T202672,C101774,2025-12-26,Croma,Electronics,26824,Swipe,268,Success,No,61268
T202673,C100532,2024-04-12,Apollo,Healthcare,1919,Chip,19,Success,No,109047
T202674,C102112,2024-08-13,Coursera,Education,7207,Swipe,72,Success,No,126036
T202675,C101664,2025-07-11,PVR,Entertainment,8636,Swipe,86,Success,No,14298
T202676,C101283,2024-01-07,PVR,Entertainment,8974,Chip,89,Success,No,125739
T202677,C100360,2025-03-09,Electricity,Utilities,7468,Tap,74,Success,No,375083
T202678,C102603,2025-12-11,Amazon,Shopping,3200,Chip,32,Success,No,236641
T202679,C102555,2024-08-25,Dominos,Dining,2763,Tap,27,Failed,No,20553
T202680,C101391,2024-09-24,DMart,Grocery,1252,Tap,12,Success,No,78961
T202681,C101744,2024-05-21,Amazon,Shopping,3233,Online,32,Success,No,125634
T202682,C102046,2024-01-26,HP,Fuel,3959,Online,39,Success,No,93984
T202683,C101106,2025-01-28,Apollo,Healthcare,3707,Tap,37,Success,No,233121
T202684,C101132,2024-11-03,HP,Fuel,8951,Online,89,Success,No,90735
T202685,C100165,2024-12-05,MakeMyTrip,Travel,30963,Chip,309,Success,No,180926
T202686,C100842,2025-07-17,DMart,Grocery,6066,Tap,60,Success,No,161572
T202687,C102146,2025-12-08,Amazon,Shopping,7416,Online,74,Success,No,763169
T202688,C100091,2024-12-02,Taj Hotels,Hotels,2886,Swipe,28,Success,No,59803
T202689,C101474,2024-03-17,Dominos,Dining,9881,Swipe,98,Success,No,75257
T202690,C101215,2024-05-14,Reliance Fresh,Grocery,1833,Swipe,18,Success,No,255215
T202691,C100941,2024-11-30,Taj Hotels,Hotels,2923,Tap,29,Success,No,234907
T202692,C102571,2025-05-20,Taj Hotels,Hotels,7166,Online,71,Success,No,7310
T202693,C102020,2024-12-23,PVR,Entertainment,3505,Swipe,35,Success,No,83026
T202694,C100330,2025-05-15,Dominos,Dining,8825,Tap,88,Success,No,86105
T202695,C100299,2025-07-29,DMart,Grocery,3607,Chip,36,Success,No,182253
T202696,C100748,2025-08-16,Flipkart,Shopping,6618,Chip,66,Success,No,16759
T202697,C100014,2024-11-07,PVR,Entertainment,9901,Tap,99,Success,No,74294
T202698,C101414,2024-07-19,MedPlus,Pharmacy,6071,Online,60,Success,No,56045
T202699,C101049,2025-06-04,MakeMyTrip,Travel,45824,Tap,458,Success,No,100879
T202700,C102727,2025-11-24,Dominos,Dining,8254,Online,82,Success,No,169480
T202701,C100159,2024-02-23,Apollo,Healthcare,2026,Online,20,Success,No,109005
T202702,C102917,2025-08-22,Flipkart,Shopping,4688,Swipe,46,Success,No,196113
T202703,C100968,2025-03-10,Flipkart,Shopping,6863,Tap,68,Failed,No,173740
T202704,C102386,2024-11-02,Taj Hotels,Hotels,5950,Online,59,Success,No,24699
T202705,C101155,2025-05-31,Electricity,Utilities,3710,Tap,37,Success,No,24056
T202706,C102056,2025-10-06,Apollo,Healthcare,6940,Chip,69,Success,No,30
T202707,C102645,2025-07-28,Amazon,Shopping,3057,Swipe,30,Success,No,58776
T202708,C100356,2024-05-17,Flipkart,Shopping,4449,Online,44,Success,No,115192
T202709,C101875,2025-10-07,IndianOil,Fuel,4911,Swipe,49,Success,No,247092
T202710,C100263,2025-07-13,Amazon,Shopping,9887,Tap,98,Success,No,63019
T202711,C102129,2025-03-19,Electricity,Utilities,5531,Tap,55,Success,No,34886
T202712,C101556,2024-03-22,PVR,Entertainment,2445,Chip,24,Success,No,168659
T202713,C101253,2025-08-11,Amazon,Shopping,1177,Online,11,Success,No,158297
T202714,C102915,2024-08-02,MedPlus,Pharmacy,1403,Online,14,Success,No,125208
T202715,C101260,2025-09-11,DMart,Grocery,981,Online,9,Failed,No,84469
T202716,C102200,2025-09-23,Electricity,Utilities,4510,Online,45,Success,No,47467
T202717,C101884,2025-09-06,MedPlus,Pharmacy,4388,Tap,43,Success,No,187491
T202718,C102182,2024-04-01,Reliance Fresh,Grocery,2769,Chip,27,Success,No,38588
T202719,C100542,2025-07-14,Flipkart,Shopping,5351,Online,53,Success,No,121953
T202720,C100587,2025-09-12,IndianOil,Fuel,6215,Swipe,62,Success,No,63332
T202721,C101088,2025-08-16,HP,Fuel,7435,Online,74,Success,No,232160
T202722,C101563,2024-04-25,PVR,Entertainment,1618,Chip,16,Success,No,144490
T202723,C100505,2024-07-28,KFC,Dining,2915,Online,29,Success,No,145910
T202724,C101725,2025-05-11,Flipkart,Shopping,9733,Online,97,Success,No,20987
T202725,C102448,2025-03-01,Reliance Fresh,Grocery,9652,Swipe,96,Success,No,71546
T202726,C102674,2025-06-20,Dominos,Dining,9898,Chip,98,Success,No,111531
T202727,C102369,2024-03-19,KFC,Dining,276,Chip,2,Success,No,106726
T202728,C102640,2025-08-20,PVR,Entertainment,6087,Swipe,60,Success,No,201190
T202729,C102918,2025-07-29,Taj Hotels,Hotels,3466,Tap,34,Success,No,102064
T202730,C101187,2025-12-12,Flipkart,Shopping,3383,Tap,33,Success,No,67097
T202731,C101163,2025-05-24,Apollo,Healthcare,8957,Swipe,89,Success,No,69303
T202732,C100580,2025-09-16,MakeMyTrip,Travel,11556,Tap,115,Success,No,248120
T202733,C102847,2024-10-09,Amazon,Shopping,3515,Swipe,35,Success,No,87254
T202734,C102975,2025-05-16,PVR,Entertainment,7723,Online,77,Success,No,75786
T202735,C101149,2025-10-23,Amazon,Shopping,4125,Swipe,41,Success,No,80777
T202736,C102504,2024-02-21,MakeMyTrip,Travel,25263,Chip,252,Success,No,772131
T202737,C101049,2024-09-01,Electricity,Utilities,4719,Tap,47,Success,No,93887
T202738,C102374,2024-04-24,Amazon,Shopping,6905,Swipe,69,Success,No,124730
T202739,C100089,2025-12-21,IndianOil,Fuel,5682,Chip,56,Success,No,7790
T202740,C100787,2025-07-06,IndianOil,Fuel,4605,Chip,46,Success,No,65222
T202741,C100554,2024-09-20,Amazon,Shopping,4008,Swipe,40,Success,No,109897
T202742,C100783,2024-12-06,Taj Hotels,Hotels,5693,Swipe,56,Success,No,22356
T202743,C101484,2024-06-16,IndianOil,Fuel,5792,Chip,57,Success,No,131290
T202744,C101636,2025-09-23,Reliance Fresh,Grocery,2655,Online,26,Success,No,63767
T202745,C102906,2024-01-09,Dominos,Dining,6719,Swipe,67,Success,No,59203
T202746,C100304,2025-11-03,DMart,Grocery,1832,Online,18,Success,No,239631
T202747,C100830,2024-04-29,HP,Fuel,3591,Chip,35,Success,No,33520
T202748,C100636,2025-01-21,Apollo,Healthcare,1745,Tap,17,Success,No,317583
T202749,C102244,2024-12-30,Amazon,Shopping,8728,Tap,87,Success,No,134520
T202750,C102441,2024-05-30,PVR,Entertainment,9828,Swipe,98,Success,No,61105
T202751,C101295,2025-02-25,Vijay Sales,Electronics,16556,Chip,165,Success,No,378242
T202752,C101475,2024-11-04,IndianOil,Fuel,4407,Tap,44,Success,No,74318
T202753,C101563,2024-11-21,Dominos,Dining,8046,Chip,80,Success,No,153306
T202754,C102039,2025-07-27,Reliance Fresh,Grocery,4982,Chip,49,Success,No,115969
T202755,C100351,2024-03-19,DMart,Grocery,1446,Chip,14,Success,No,20349
T202756,C102787,2024-12-14,Amazon,Shopping,7257,Tap,72,Success,No,65437
T202757,C101063,2025-03-27,IndianOil,Fuel,8090,Swipe,80,Success,No,69471
T202758,C100255,2024-01-02,IndianOil,Fuel,2774,Chip,27,Success,No,41594
T202759,C102752,2024-05-20,MakeMyTrip,Travel,36151,Chip,361,Success,No,62233
T202760,C101676,2025-09-05,Taj Hotels,Hotels,2495,Online,24,Success,No,36091
T202761,C102974,2024-08-29,HP,Fuel,907,Chip,9,Success,No,56308
T202762,C100594,2024-04-09,Flipkart,Shopping,7571,Swipe,75,Success,No,83518
T202763,C101693,2024-07-02,KFC,Dining,7637,Online,76,Success,No,71574
T202764,C102719,2025-01-13,IndianOil,Fuel,8741,Swipe,87,Success,No,101047
T202765,C102928,2025-12-28,Reliance Fresh,Grocery,8413,Swipe,84,Success,No,67619
T202766,C101772,2025-05-23,DMart,Grocery,9957,Chip,99,Success,No,15742
T202767,C102206,2024-12-13,DMart,Grocery,6845,Chip,68,Success,No,167331
T202768,C102683,2025-09-02,IndianOil,Fuel,4749,Online,47,Success,No,51794
T202769,C100827,2024-08-08,Flipkart,Shopping,927,Chip,9,Success,No,88470
T202770,C102463,2025-11-28,DMart,Grocery,623,Online,6,Success,No,10623
T202771,C100343,2025-11-04,DMart,Grocery,3729,Online,37,Success,No,3984
T202772,C100483,2024-01-30,Taj Hotels,Hotels,4269,Online,42,Success,No,75082
T202773,C101542,2025-08-25,Electricity,Utilities,2836,Online,28,Success,No,70738
T202774,C101723,2025-05-30,Amazon,Shopping,916,Chip,9,Success,No,596536
T202775,C100864,2025-03-27,MedPlus,Pharmacy,4865,Online,48,Success,No,19564
T202776,C102764,2024-03-28,Amazon,Shopping,5927,Swipe,59,Success,No,55182
T202777,C100287,2025-02-19,MedPlus,Pharmacy,8177,Tap,81,Success,No,223466
T202778,C101593,2024-01-22,PVR,Entertainment,8863,Chip,88,Success,No,38896
T202779,C102942,2025-02-02,Croma,Electronics,15453,Chip,154,Success,No,25507
T202780,C102132,2025-01-30,Electricity,Utilities,1609,Online,16,Success,No,56519
T202781,C101299,2025-10-20,IRCTC,Travel,41027,Chip,410,Success,No,248924
T202782,C100116,2025-05-29,HP,Fuel,1592,Swipe,15,Success,No,47985
T202783,C101313,2025-07-02,KFC,Dining,2989,Chip,29,Success,No,10195
T202784,C102213,2025-09-02,Dominos,Dining,2297,Swipe,22,Success,No,73057
